n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
16;48;16384;16384;measure;13.186;1.10152;0;
16;48;16384;16384;measure;13.4033;1.13275;0;
16;48;16384;16384;measure;12.2467;1.12337;0;
16;48;16384;16384;measure;13.1294;1.13468;0;
16;48;16384;16384;measure;12.8226;1.22085;0;
16;48;16384;16384;measure;12.8318;1.12631;0;
16;48;16384;16384;measure;13.0608;1.10926;0;
16;48;16384;16384;measure;12.4433;1.04764;0;
16;48;16384;16384;measure;13.4518;1.09538;0;
16;48;16384;16384;measure;13.7422;1.1441;0;
16;48;16384;16384;measure;12.5297;1.17537;0;
16;48;16384;16384;measure;14.2002;1.11933;0;
16;48;16384;16384;measure;13.4261;1.18636;0;
16;48;16384;16384;measure;12.6655;1.10748;0;
16;48;16384;16384;measure;13.2868;1.01621;0;
16;48;16384;16384;measure;12.7847;1.10952;0;
16;48;16384;16384;measure;13.1262;1.01743;0;
16;48;16384;16384;measure;13.0062;1.19854;0;
16;48;16384;16384;measure;12.6412;1.16066;0;
16;48;16384;16384;measure;13.5563;1.22581;0;
16;48;16384;16384;measure;13.4849;1.20654;0;
16;48;16384;16384;measure;13.0671;1.16796;0;
16;48;16384;16384;measure;12.4242;1.13627;0;
16;48;16384;16384;measure;13.9445;1.18127;0;
16;48;16384;16384;measure;12.7495;1.17142;0;
16;48;16384;16384;measure;13.0206;1.17774;0;
16;48;16384;16384;measure;13.3094;1.0509;0;
16;48;16384;16384;measure;12.7893;1.05558;0;
16;48;16384;16384;measure;13.3713;1.08388;0;
16;48;16384;16384;measure;12.4255;1.09996;0;
16;48;16384;16384;measure;13.7585;1.21326;0;
16;48;16384;16384;measure;12.5091;1.09816;0;
16;48;16384;16384;measure;13.2421;1.13715;0;
16;48;16384;16384;measure;14.2353;1.15078;0;
16;48;16384;16384;measure;14.0631;1.20463;0;
16;48;16384;16384;measure;13.8247;1.16888;0;
16;48;16384;16384;measure;13.0809;1.04493;0;
16;48;16384;16384;measure;13.1919;1.17639;0;
16;48;16384;16384;measure;13.2007;1.08128;0;
16;48;16384;16384;measure;12.7981;1.17511;0;
16;48;16384;16384;measure;13.9781;1.12098;0;
16;48;16384;16384;measure;13.4147;1.07615;0;
16;48;16384;16384;measure;13.4954;1.21139;0;
16;48;16384;16384;measure;13.3297;1.19129;0;
16;48;16384;16384;measure;12.5711;1.15318;0;
16;48;16384;16384;measure;13.2766;1.09871;0;

