n_ranks;n_threads;n_x;n_y;plan;planning;fftw_2d_r2c;plan_flops;
1;64;16384;16384;measure;15.9469;0.213341;1.22301e+10;
1;64;16384;16384;measure;13.7869;0.234873;1.23299e+10;
1;64;16384;16384;measure;13.0824;0.117585;1.23299e+10;
1;64;16384;16384;measure;15.314;0.218176;1.23632e+10;
1;64;16384;16384;measure;13.4089;0.115284;1.228e+10;
1;64;16384;16384;measure;12.3991;0.168867;1.21947e+10;
1;64;16384;16384;measure;14.6363;0.219275;1.23299e+10;
1;64;16384;16384;measure;12.7978;0.125753;1.23299e+10;
1;64;16384;16384;measure;14.5872;0.190011;1.22301e+10;
1;64;16384;16384;measure;14.6076;0.195168;1.23149e+10;
1;64;16384;16384;measure;13.203;0.201055;1.22301e+10;
1;64;16384;16384;measure;15.2332;0.116334;1.228e+10;
1;64;16384;16384;measure;13.7315;0.120072;1.23299e+10;
1;64;16384;16384;measure;13.4703;0.248907;1.23299e+10;
1;64;16384;16384;measure;14.8337;0.232213;1.22301e+10;
1;64;16384;16384;measure;13.3068;0.241148;1.23299e+10;
1;64;16384;16384;measure;14.9756;0.120764;1.23299e+10;
1;64;16384;16384;measure;14.0231;0.220839;1.228e+10;
1;64;16384;16384;measure;13.1609;0.193884;1.23299e+10;
1;64;16384;16384;measure;12.7989;0.229604;1.22301e+10;
1;64;16384;16384;measure;14.729;0.181971;1.228e+10;
1;64;16384;16384;measure;13.2514;0.193236;1.22301e+10;
1;64;16384;16384;measure;13.043;0.182576;1.228e+10;
1;64;16384;16384;measure;14.7695;0.176161;1.23299e+10;
1;64;16384;16384;measure;12.76;0.116688;1.23299e+10;
1;64;16384;16384;measure;15.387;0.201107;1.22301e+10;
1;64;16384;16384;measure;13.0845;0.244823;1.23299e+10;
1;64;16384;16384;measure;15.2671;0.195449;1.23149e+10;
1;64;16384;16384;measure;14.7715;0.181864;1.22301e+10;
1;64;16384;16384;measure;14.6255;0.133535;1.23299e+10;
1;64;16384;16384;measure;12.9163;0.234496;1.23299e+10;
1;64;16384;16384;measure;13.3941;0.11671;1.23299e+10;
1;64;16384;16384;measure;13.0081;0.116548;1.23299e+10;
1;128;16384;16384;measure;13.9373;0.263142;1.23218e+10;
1;128;16384;16384;measure;15.1935;0.143694;1.22965e+10;
1;128;16384;16384;measure;15.2256;0.149226;1.25984e+10;
1;128;16384;16384;measure;16.8194;0.211977;1.22797e+10;
1;128;16384;16384;measure;14.4887;0.163674;1.22294e+10;
1;128;16384;16384;measure;14.397;0.148252;1.23218e+10;
1;128;16384;16384;measure;14.8123;0.142821;1.26152e+10;
1;128;16384;16384;measure;13.1186;0.170285;1.24139e+10;
1;128;16384;16384;measure;14.4013;0.150819;1.22462e+10;
1;128;16384;16384;measure;13.4128;0.264673;1.25408e+10;
1;128;16384;16384;measure;19.3843;0.357435;1.23133e+10;
1;128;16384;16384;measure;13.7772;0.135759;1.24317e+10;
1;128;16384;16384;measure;13.941;0.159328;1.22797e+10;
1;128;16384;16384;measure;13.2616;0.151386;1.24139e+10;
1;128;16384;16384;measure;14.2032;0.154569;1.23645e+10;
1;128;16384;16384;measure;14.0744;0.14161;1.22294e+10;
1;128;16384;16384;measure;13.3402;0.164569;1.22294e+10;
1;128;16384;16384;measure;14.2547;0.148266;1.22294e+10;
1;128;16384;16384;measure;18.653;0.289307;1.16553e+10;
1;128;16384;16384;measure;12.8978;0.159775;1.24139e+10;
1;128;16384;16384;measure;13.7732;0.143956;1.22294e+10;
1;128;16384;16384;measure;14.8975;0.139134;1.22294e+10;
1;128;16384;16384;measure;13.7414;0.156843;1.26327e+10;
1;128;16384;16384;measure;13.0825;0.20342;1.2263e+10;
1;128;16384;16384;measure;13.3948;0.161501;1.2449e+10;
1;128;16384;16384;measure;12.5035;0.160404;1.22797e+10;
1;128;16384;16384;measure;13.1742;0.259031;1.23218e+10;
1;128;16384;16384;measure;14.1239;0.163776;1.22797e+10;
1;128;16384;16384;measure;13.7328;0.208479;1.2263e+10;
1;128;16384;16384;measure;13.8101;0.14611;1.22294e+10;
1;128;16384;16384;measure;13.506;0.196685;1.22294e+10;
1;128;16384;16384;measure;13.06;0.153708;1.22797e+10;
1;128;16384;16384;measure;14.1209;0.14067;1.25984e+10;
1;128;16384;16384;measure;14.0267;0.258827;1.24066e+10;
1;128;16384;16384;measure;13.5987;0.161177;1.22294e+10;
1;128;16384;16384;measure;13.6899;0.146441;1.24139e+10;
1;128;16384;16384;measure;13.1248;0.279936;1.23218e+10;
1;128;16384;16384;measure;14.3404;0.24348;1.23048e+10;
1;128;16384;16384;measure;18.1043;0.237287;1.22797e+10;
1;128;16384;16384;measure;14.0256;0.166382;1.22294e+10;
1;128;16384;16384;measure;13.5409;0.198008;1.25481e+10;
1;128;16384;16384;measure;18.3926;0.220674;1.22707e+10;
1;128;16384;16384;measure;13.7399;0.162047;1.22294e+10;
1;128;16384;16384;measure;13.5791;0.161499;1.23218e+10;
1;128;16384;16384;measure;14.2018;0.156735;1.23142e+10;
1;128;16384;16384;measure;13.3327;0.139897;1.25984e+10;
1;128;16384;16384;measure;17.5555;0.288258;1.24151e+10;
1;128;16384;16384;measure;16.8976;0.204498;1.24307e+10;
1;128;16384;16384;measure;14.4983;0.169676;1.23645e+10;
1;128;16384;16384;measure;13.4249;0.272881;1.23218e+10;
1;128;16384;16384;measure;21.1449;0.160995;1.25816e+10;
